time (min),bacterium area (pixels),bacterium area (µm^2)
6516,939,2.539056
6517,935,2.52824
6518,941,2.5444639999999996
6519,942,2.5471679999999997
6520,940,2.54176
6521,951,2.571504
6522,971,2.625584
6523,965,2.6093599999999997
6524,979,2.647216
6525,979,2.647216
6526,985,2.66344
6527,993,2.685072
6528,1000,2.7039999999999997
6529,994,2.687776
6530,1004,2.714816
6531,1013,2.739152
6532,1022,2.7634879999999997
6533,1031,2.7878239999999996
6534,1032,2.7905279999999997
6535,1034,2.7959359999999998
6536,1035,2.79864
6537,1042,2.8175679999999996
6538,1043,2.8202719999999997
6539,1048,2.833792
6540,1054,2.8500159999999997
6541,1065,2.8797599999999997
6542,1069,2.890576
6543,1083,2.928432
6544,1088,2.9419519999999997
6545,1086,2.9365439999999996
6546,1086,2.9365439999999996
6547,1106,2.990624
6548,1106,2.990624
6549,1119,3.0257759999999996
6550,1124,3.0392959999999998
6551,1120,3.0284799999999996
6552,1128,3.050112
6553,1129,3.052816
6554,1142,3.0879679999999996
6555,1145,3.0960799999999997
6556,1154,3.1204159999999996
6557,1148,3.104192
6558,1152,3.1150079999999996
6559,1164,3.1474559999999996
6560,1157,3.1285279999999998
6561,1159,3.133936
6562,1171,3.166384
6563,1170,3.16368
6564,1173,3.171792
6565,1186,3.2069439999999996
6566,1176,3.1799039999999996
6567,1191,3.2204639999999998
6568,1177,3.1826079999999997
6569,1186,3.2069439999999996
6570,1192,3.223168
6571,1211,3.2745439999999997
6572,1194,3.228576
6573,1224,3.3096959999999997
6574,1257,3.3989279999999997
6575,1265,3.4205599999999996
6576,1273,3.442192
6577,1284,3.471936
6578,1297,3.5070879999999995
6579,1306,3.531424
6580,1341,3.626064
6581,1363,3.685552
6582,1339,3.620656
6583,1319,3.5665759999999995
6584,751,2.030704
6585,765,2.0685599999999997
6586,767,2.073968
6587,771,2.084784
6588,775,2.0955999999999997
6589,788,2.1307519999999998
6590,781,2.111824
6591,783,2.117232
6592,794,2.146976
6593,791,2.138864
6594,797,2.1550879999999997
6595,804,2.174016
6596,805,2.17672
6597,808,2.1848319999999997
6598,818,2.211872
6599,812,2.195648
6600,822,2.2226879999999998
6601,828,2.238912
6602,837,2.263248
6603,832,2.2497279999999997
6604,846,2.287584
6605,848,2.292992
6606,858,2.320032
6607,861,2.328144
6608,873,2.360592
6609,864,2.3362559999999997
6610,862,2.330848
6611,882,2.384928
6612,874,2.3632959999999996
6613,894,2.417376
6614,888,2.4011519999999997
6615,892,2.411968
6616,893,2.414672
6617,909,2.4579359999999997
6618,909,2.4579359999999997
6619,918,2.482272
6620,927,2.506608
6621,933,2.5228319999999997
6622,937,2.533648
6623,944,2.5525759999999997
6624,943,2.5498719999999997
6625,946,2.557984
6626,949,2.566096
6627,957,2.587728
6628,959,2.593136
6629,974,2.6336959999999996
6630,973,2.630992
6631,983,2.658032
6632,985,2.66344
6633,993,2.685072
6634,994,2.687776
6635,1000,2.7039999999999997
6636,1004,2.714816
6637,1014,2.741856
6638,1015,2.74456
6639,1028,2.779712
6640,1031,2.7878239999999996
6641,1036,2.801344
6642,1047,2.831088
6643,1047,2.831088
6644,1059,2.863536
6645,1065,2.8797599999999997
6646,1088,2.9419519999999997
6647,1083,2.928432
6648,1085,2.93384
6649,1087,2.9392479999999996
6650,1111,3.0041439999999997
6651,1112,3.0068479999999997
6652,1112,3.0068479999999997
6653,1110,3.0014399999999997
6654,1128,3.050112
6655,1134,3.0663359999999997
6656,1148,3.104192
6657,1158,3.131232
6658,1170,3.16368
6659,1178,3.1853119999999997
6660,1178,3.1853119999999997
6661,1189,3.2150559999999997
6662,1192,3.223168
6663,1196,3.233984
6664,1198,3.2393919999999996
6665,1221,3.3015839999999996
6666,1213,3.2799519999999998
6667,1228,3.320512
6668,1230,3.3259199999999995
6669,1249,3.377296
6670,1240,3.35296
6671,1241,3.355664
6672,1266,3.4232639999999996
6673,1262,3.412448
6674,1279,3.4584159999999997
6675,1288,3.4827519999999996
6676,1302,3.5206079999999997
6677,1300,3.5151999999999997
6678,1312,3.5476479999999997
6679,1308,3.5368319999999995
6680,1318,3.563872
6681,1311,3.5449439999999997
6682,1333,3.6044319999999996
6683,1339,3.620656
6684,752,2.0334079999999997
6685,755,2.04152
6686,756,2.044224
6687,758,2.049632
6688,762,2.060448
6689,769,2.079376
6690,760,2.05504
6691,778,2.103712
6692,779,2.106416
6693,784,2.119936
6694,795,2.14968
6695,802,2.168608
6696,799,2.1604959999999997
6697,805,2.17672
6698,809,2.1875359999999997
6699,811,2.192944
6700,810,2.1902399999999997
6701,813,2.198352
6702,822,2.2226879999999998
6703,827,2.236208
6704,829,2.241616
6705,831,2.2470239999999997
6706,838,2.265952
6707,838,2.265952
6708,853,2.3065119999999997
6709,845,2.28488
6710,862,2.330848
6711,860,2.32544
6712,868,2.347072
6713,859,2.322736
6714,876,2.3687039999999997
6715,878,2.374112
6716,898,2.4281919999999997
6717,895,2.42008
6718,885,2.3930399999999996
6719,886,2.3957439999999997
6720,898,2.4281919999999997
6721,900,2.4335999999999998
6722,924,2.498496
6723,914,2.471456
6724,914,2.471456
6725,933,2.5228319999999997
6726,926,2.503904
6727,935,2.52824
6728,937,2.533648
6729,939,2.539056
6730,946,2.557984
6731,955,2.5823199999999997
6732,968,2.617472
6733,962,2.601248
6734,970,2.62288
6735,975,2.6363999999999996
6736,984,2.660736
6737,990,2.67696
6738,1006,2.720224
6739,996,2.693184
6740,1000,2.7039999999999997
6741,1010,2.7310399999999997
6742,1014,2.741856
6743,1025,2.7716
6744,1026,2.774304
6745,1027,2.777008
6746,1034,2.7959359999999998
6747,1035,2.79864
6748,1046,2.828384
6749,1054,2.8500159999999997
6750,1060,2.86624
6751,1055,2.8527199999999997
6752,1070,2.89328
6753,1064,2.8770559999999996
6754,1070,2.89328
6755,1079,2.9176159999999998
6756,1082,2.925728
6757,1083,2.928432
6758,1082,2.925728
6759,1087,2.9392479999999996
6760,1092,2.952768
6761,1093,2.955472
6762,1101,2.9771039999999998
6763,1103,2.982512
6764,1105,2.98792
6765,1107,2.993328
6766,1132,3.0609279999999996
6767,1149,3.106896
6768,1158,3.131232
6769,1179,3.1880159999999997
6770,1191,3.2204639999999998
6771,1219,3.2961759999999996
6772,1230,3.3259199999999995
6773,1228,3.320512
6774,1254,3.3908159999999996
6775,1262,3.412448
6776,1260,3.40704
6777,1272,3.439488
6778,1285,3.47464
6779,1277,3.4530079999999996
6780,1299,3.5124959999999996
6781,661,1.7873439999999998
6782,669,1.808976
6783,668,1.8062719999999999
6784,670,1.81168
6785,679,1.8360159999999999
6786,674,1.822496
6787,676,1.827904
6788,691,1.868464
6789,696,1.8819839999999999
6790,699,1.8900959999999998
6791,702,1.898208
6792,698,1.887392
6793,714,1.930656
6794,713,1.9279519999999999
6795,715,1.93336
6796,721,1.9495839999999998
6797,720,1.94688
6798,723,1.9549919999999998
6799,725,1.9604
6800,735,1.9874399999999999
6801,734,1.9847359999999998
6802,738,1.9955519999999998
6803,749,2.025296
6804,752,2.0334079999999997
6805,757,2.046928
6806,755,2.04152
6807,756,2.044224
6808,763,2.0631519999999997
6809,764,2.0658559999999997
6810,773,2.090192
6811,781,2.111824
6812,789,2.133456
6813,789,2.133456
6814,781,2.111824
6815,791,2.138864
6816,794,2.146976
6817,797,2.1550879999999997
6818,805,2.17672
6819,813,2.198352
6820,804,2.174016
6821,821,2.2199839999999997
6822,829,2.241616
6823,827,2.236208
6824,836,2.260544
6825,838,2.265952
6826,844,2.2821759999999998
6827,843,2.2794719999999997
6828,854,2.3092159999999997
6829,859,2.322736
6830,860,2.32544
6831,868,2.347072
6832,873,2.360592
6833,874,2.3632959999999996
6834,887,2.3984479999999997
6835,889,2.4038559999999998
6836,890,2.40656
6837,905,2.44712
6838,906,2.449824
6839,912,2.466048
6840,906,2.449824
6841,923,2.495792
6842,923,2.495792
6843,932,2.5201279999999997
6844,922,2.4930879999999997
6845,925,2.5012
6846,931,2.5174239999999997
6847,941,2.5444639999999996
6848,953,2.5769119999999996
6849,949,2.566096
6850,974,2.6336959999999996
6851,964,2.6066559999999996
6852,970,2.62288
6853,976,2.6391039999999997
6854,979,2.647216
6855,980,2.64992
6856,996,2.693184
6857,995,2.69048
6858,1001,2.7067039999999998
6859,1007,2.722928
6860,1016,2.747264
6861,1030,2.7851199999999996
6862,1014,2.741856
6863,1038,2.806752
6864,1027,2.777008
6865,1042,2.8175679999999996
6866,1049,2.836496
6867,1049,2.836496
6868,1061,2.868944
6869,1073,2.901392
6870,1087,2.9392479999999996
6871,1087,2.9392479999999996
6872,1089,2.9446559999999997
6873,1082,2.925728
6874,1103,2.982512
6875,1106,2.990624
6876,1125,3.042
6877,1126,3.044704
6878,1151,3.112304
6879,1160,3.13664
6880,1167,3.1555679999999997
6881,1171,3.166384
6882,1169,3.160976
6883,1165,3.1501599999999996
6884,1184,3.201536
6885,1172,3.169088
6886,1192,3.223168
6887,606,1.6386239999999999
6888,1200,3.2447999999999997
6889,614,1.660256
6890,627,1.6954079999999998
6891,646,1.746784
6892,658,1.779232
6893,658,1.779232
6894,661,1.7873439999999998
6895,668,1.8062719999999999
6896,676,1.827904
6897,680,1.83872
6898,683,1.8468319999999998
6899,691,1.868464
6900,693,1.8738719999999998
6901,700,1.8927999999999998
6902,702,1.898208
6903,695,1.8792799999999998
6904,703,1.900912
6905,711,1.9225439999999998
6906,719,1.944176
6907,712,1.9252479999999998
6908,721,1.9495839999999998
6909,724,1.9576959999999999
6910,721,1.9495839999999998
6911,734,1.9847359999999998
6912,726,1.963104
6913,747,2.019888
6914,741,2.0036639999999997
6915,747,2.019888
6916,754,2.0388159999999997
6917,750,2.028
6918,757,2.046928
6919,758,2.049632
6920,758,2.049632
6921,773,2.090192
6922,772,2.087488
6923,774,2.0928959999999996
6924,783,2.117232
6925,785,2.1226399999999996
6926,799,2.1604959999999997
6927,801,2.165904
6928,809,2.1875359999999997
6929,812,2.195648
6930,804,2.174016
6931,823,2.225392
6932,823,2.225392
6933,820,2.2172799999999997
6934,820,2.2172799999999997
6935,832,2.2497279999999997
6936,846,2.287584
6937,846,2.287584
6938,851,2.301104
6939,851,2.301104
6940,867,2.344368
6941,868,2.347072
6942,864,2.3362559999999997
6943,882,2.384928
6944,888,2.4011519999999997
6945,881,2.382224
6946,882,2.384928
6947,895,2.42008
6948,901,2.436304
6949,898,2.4281919999999997
6950,920,2.4876799999999997
6951,918,2.482272
6952,919,2.4849759999999996
6953,932,2.5201279999999997
6954,937,2.533648
6955,932,2.5201279999999997
6956,947,2.560688
6957,959,2.593136
6958,964,2.6066559999999996
6959,967,2.6147679999999998
6960,973,2.630992
6961,984,2.660736
6962,984,2.660736
6963,984,2.660736
6964,1002,2.709408
6965,1009,2.7283359999999997
6966,1013,2.739152
6967,1012,2.7364479999999998
6968,1026,2.774304
6969,1026,2.774304
6970,1027,2.777008
6971,1031,2.7878239999999996
6972,1049,2.836496
6973,1052,2.8446079999999996
6974,1063,2.8743519999999996
6975,1067,2.8851679999999997
6976,1064,2.8770559999999996
6977,1084,2.931136
6978,1088,2.9419519999999997
6979,1090,2.9473599999999998
6980,1113,3.009552
6981,1108,2.9960319999999996
6982,1102,2.979808
6983,1120,3.0284799999999996
6984,1130,3.0555199999999996
6985,1128,3.050112
6986,1149,3.106896
6987,1144,3.0933759999999997
6988,1160,3.13664
6989,1166,3.1528639999999997
6990,1175,3.1771999999999996
6991,1167,3.1555679999999997
6992,1178,3.1853119999999997
6993,1177,3.1826079999999997
6994,1181,3.193424
6995,662,1.7900479999999999
6996,659,1.781936
6997,661,1.7873439999999998
6998,670,1.81168
6999,671,1.8143839999999998
7000,673,1.8197919999999999
7001,687,1.857648
7002,682,1.8441279999999998
7003,690,1.8657599999999999
7004,696,1.8819839999999999
7005,690,1.8657599999999999
7006,697,1.884688
7007,687,1.857648
7008,703,1.900912
7009,705,1.9063199999999998
7010,716,1.9360639999999998
7011,709,1.917136
7012,715,1.93336
7013,717,1.9387679999999998
7014,710,1.9198399999999998
7015,719,1.944176
7016,722,1.9522879999999998
7017,732,1.9793279999999998
7018,732,1.9793279999999998
7019,735,1.9874399999999999
7020,739,1.9982559999999998
7021,743,2.0090719999999997
7022,746,2.017184
7023,749,2.025296
7024,759,2.052336
7025,765,2.0685599999999997
7026,758,2.049632
7027,773,2.090192
7028,776,2.0983039999999997
7029,781,2.111824
7030,782,2.114528
7031,788,2.1307519999999998
7032,797,2.1550879999999997
7033,799,2.1604959999999997
7034,802,2.168608
7035,812,2.195648
7036,824,2.228096
7037,818,2.211872
7038,821,2.2199839999999997
7039,831,2.2470239999999997
7040,835,2.25784
7041,838,2.265952
7042,843,2.2794719999999997
7043,841,2.2740639999999996
7044,854,2.3092159999999997
7045,859,2.322736
7046,869,2.349776
7047,862,2.330848
7048,871,2.355184
7049,877,2.3714079999999997
7050,884,2.390336
7051,884,2.390336
7052,890,2.40656
7053,898,2.4281919999999997
7054,901,2.436304
7055,904,2.444416
7056,907,2.452528
7057,913,2.468752
7058,921,2.4903839999999997
7059,936,2.530944
7060,934,2.525536
7061,934,2.525536
7062,952,2.5742079999999996
7063,951,2.571504
7064,956,2.5850239999999998
7065,957,2.587728
7066,981,2.652624
7067,974,2.6336959999999996
7068,985,2.66344
7069,991,2.679664
7070,987,2.6688479999999997
7071,994,2.687776
7072,1007,2.722928
7073,1014,2.741856
7074,1015,2.74456
7075,1021,2.7607839999999997
7076,1019,2.7553759999999996
7077,1024,2.768896
7078,1040,2.81216
7079,1042,2.8175679999999996
7080,1059,2.863536
7081,1052,2.8446079999999996
7082,1053,2.8473119999999996
7083,1062,2.871648
7084,1062,2.871648
7085,1062,2.871648
7086,1074,2.904096
7087,1082,2.925728
7088,1096,2.963584
7089,1101,2.9771039999999998
7090,1105,2.98792
7091,1114,3.012256
7092,1114,3.012256
7093,1131,3.0582239999999996
7094,1136,3.071744
7095,1145,3.0960799999999997
7096,1140,3.08256
7097,1154,3.1204159999999996
7098,1170,3.16368
7099,1193,3.225872
7100,1188,3.2123519999999997
7101,1182,3.196128
7102,1182,3.196128
7103,1193,3.225872
7104,686,1.854944
7105,688,1.8603519999999998
7106,687,1.857648
7107,695,1.8792799999999998
7108,691,1.868464
7109,703,1.900912
7110,701,1.8955039999999999
7111,702,1.898208
7112,712,1.9252479999999998
7113,716,1.9360639999999998
7114,708,1.914432
7115,722,1.9522879999999998
7116,733,1.9820319999999998
7117,736,1.990144
7118,730,1.97392
7119,742,2.0063679999999997
7120,749,2.025296
7121,748,2.022592
7122,761,2.057744
7123,762,2.060448
7124,768,2.076672
7125,768,2.076672
7126,780,2.10912
7127,781,2.111824
7128,792,2.141568
7129,787,2.1280479999999997
7130,797,2.1550879999999997
7131,805,2.17672
7132,812,2.195648
7133,814,2.201056
7134,815,2.20376
7135,824,2.228096
7136,824,2.228096
7137,829,2.241616
7138,825,2.2308
7139,834,2.255136
7140,846,2.287584
7141,851,2.301104
7142,855,2.3119199999999998
7143,858,2.320032
7144,867,2.344368
7145,868,2.347072
7146,874,2.3632959999999996
7147,888,2.4011519999999997
7148,890,2.40656
7149,881,2.382224
7150,906,2.449824
7151,909,2.4579359999999997
7152,914,2.471456
7153,916,2.476864
7154,927,2.506608
7155,931,2.5174239999999997
7156,929,2.512016
7157,937,2.533648
7158,942,2.5471679999999997
7159,946,2.557984
7160,963,2.6039519999999996
7161,957,2.587728
7162,973,2.630992
7163,979,2.647216
7164,986,2.6661439999999996
7165,981,2.652624
7166,1000,2.7039999999999997
7167,1002,2.709408
7168,1020,2.7580799999999996
7169,1007,2.722928
7170,1025,2.7716
7171,1029,2.782416
7172,1022,2.7634879999999997
7173,1031,2.7878239999999996
7174,1057,2.858128
7175,1032,2.7905279999999997
7176,1056,2.8554239999999997
7177,1062,2.871648
7178,1066,2.8824639999999997
7179,1082,2.925728
7180,1100,2.9743999999999997
7181,1098,2.9689919999999996
7182,1105,2.98792
7183,1110,3.0014399999999997
7184,1104,2.985216
7185,1103,2.982512
7186,1137,3.074448
7187,1132,3.0609279999999996
7188,1143,3.0906719999999996
7189,1144,3.0933759999999997
7190,1146,3.0987839999999998
7191,1150,3.1096
7192,1152,3.1150079999999996
7193,1174,3.174496
7194,1164,3.1474559999999996
7195,1168,3.1582719999999997
7196,1188,3.2123519999999997
7197,1202,3.2502079999999998
7198,1204,3.255616
7199,1219,3.2961759999999996
7200,1222,3.3042879999999997
7201,1230,3.3259199999999995
7202,1251,3.382704
7203,1243,3.3610719999999996
7204,1247,3.3718879999999998
7205,1260,3.40704
7206,1269,3.4313759999999998
7207,1284,3.471936
7208,1290,3.4881599999999997
7209,1278,3.4557119999999997
7210,1282,3.466528
7211,1278,3.4557119999999997
7212,1307,3.534128
7213,1316,3.558464
7214,1320,3.5692799999999996
7215,776,2.0983039999999997
7216,774,2.0928959999999996
7217,782,2.114528
7218,789,2.133456
7219,786,2.1253439999999997
7220,792,2.141568
7221,794,2.146976
7222,806,2.179424
7223,0,0.0
7224,807,2.1821279999999996
7225,808,2.1848319999999997
7226,808,2.1848319999999997
7227,825,2.2308
7228,818,2.211872
7229,826,2.233504
7230,835,2.25784
7231,830,2.2443199999999996
7232,834,2.255136
7233,847,2.290288
7234,842,2.2767679999999997
7235,855,2.3119199999999998
7236,859,2.322736
7237,859,2.322736
7238,870,2.35248
7239,871,2.355184
7240,881,2.382224
7241,878,2.374112
7242,877,2.3714079999999997
7243,894,2.417376
7244,891,2.409264
7245,896,2.422784
7246,911,2.4633439999999998
7247,909,2.4579359999999997
7248,912,2.466048
7249,924,2.498496
7250,928,2.509312
7251,929,2.512016
7252,941,2.5444639999999996
7253,943,2.5498719999999997
7254,949,2.566096
7255,951,2.571504
7256,957,2.587728
7257,965,2.6093599999999997
7258,970,2.62288
7259,975,2.6363999999999996
7260,993,2.685072
7261,995,2.69048
7262,990,2.67696
7263,996,2.693184
7264,1005,2.71752
7265,1014,2.741856
7266,1012,2.7364479999999998
7267,1023,2.7661919999999998
7268,1032,2.7905279999999997
7269,1040,2.81216
7270,1036,2.801344
7271,1048,2.833792
7272,1054,2.8500159999999997
7273,1058,2.860832
7274,1079,2.9176159999999998
7275,1089,2.9446559999999997
7276,1088,2.9419519999999997
7277,1096,2.963584
7278,1100,2.9743999999999997
7279,1109,2.9987359999999996
7280,1117,3.020368
7281,1121,3.0311839999999997
7282,1119,3.0257759999999996
7283,1127,3.047408
7284,1122,3.0338879999999997
7285,1141,3.0852639999999996
7286,1145,3.0960799999999997
7287,1151,3.112304
7288,1152,3.1150079999999996
7289,1158,3.131232
7290,1164,3.1474559999999996
7291,1164,3.1474559999999996
7292,1173,3.171792
7293,1181,3.193424
7294,1192,3.223168
7295,1198,3.2393919999999996
7296,1192,3.223168
7297,1212,3.2772479999999997
7298,1239,3.350256
7299,1246,3.3691839999999997
7300,1256,3.3962239999999997
7301,1255,3.3935199999999996
7302,1265,3.4205599999999996
7303,1279,3.4584159999999997
7304,1272,3.439488
7305,1275,3.4475999999999996
7306,1279,3.4584159999999997
7307,1290,3.4881599999999997
7308,1301,3.5179039999999997
7309,1307,3.534128
7310,1316,3.558464
7311,1340,3.62336
7312,1353,3.6585119999999995
7313,1347,3.6422879999999997
7314,1351,3.653104
7315,1376,3.7207039999999996
7316,1387,3.7504479999999996
7317,1392,3.7639679999999998
7318,1427,3.858608
7319,1415,3.82616
7320,1417,3.831568
7321,1398,3.7801919999999996
7322,1401,3.7883039999999997
7323,1448,3.9153919999999998
7324,1440,3.89376
7325,1465,3.9613599999999995
7326,1434,3.8775359999999996
7327,1446,3.9099839999999997
7328,1506,4.072223999999999
7329,1485,4.01544
7330,883,2.387632
7331,885,2.3930399999999996
7332,898,2.4281919999999997
7333,900,2.4335999999999998
7334,904,2.444416
7335,911,2.4633439999999998
7336,916,2.476864
7337,922,2.4930879999999997
7338,928,2.509312
7339,926,2.503904
7340,927,2.506608
7341,937,2.533648
7342,949,2.566096
7343,950,2.5688
7344,957,2.587728
7345,961,2.598544
7346,968,2.617472
7347,976,2.6391039999999997
7348,976,2.6391039999999997
7349,985,2.66344
7350,992,2.682368
7351,1009,2.7283359999999997
7352,1008,2.7256319999999996
7353,1002,2.709408
7354,1015,2.74456
7355,1027,2.777008
7356,1031,2.7878239999999996
7357,1042,2.8175679999999996
7358,1038,2.806752
7359,1046,2.828384
7360,1046,2.828384
7361,1067,2.8851679999999997
7362,1059,2.863536
7363,1074,2.904096
7364,1079,2.9176159999999998
7365,1080,2.92032
7366,1083,2.928432
7367,1100,2.9743999999999997
7368,1101,2.9771039999999998
7369,1098,2.9689919999999996
7370,1107,2.993328
7371,1130,3.0555199999999996
7372,1131,3.0582239999999996
7373,1128,3.050112
7374,1152,3.1150079999999996
7375,1147,3.101488
7376,1146,3.0987839999999998
7377,1161,3.139344
7378,1165,3.1501599999999996
7379,1159,3.133936
7380,1168,3.1582719999999997
7381,1185,3.20424
7382,1194,3.228576
7383,1193,3.225872
7384,1193,3.225872
7385,1204,3.255616
7386,1215,3.28536
7387,1227,3.317808
7388,1225,3.3124
7389,1222,3.3042879999999997
7390,1223,3.3069919999999997
7391,1225,3.3124
7392,1240,3.35296
7393,1232,3.3313279999999996
7394,1254,3.3908159999999996
7395,1244,3.3637759999999997
7396,1248,3.374592
7397,1257,3.3989279999999997
7398,1251,3.382704
7399,1275,3.4475999999999996
7400,0,0.0
7401,1256,3.3962239999999997
7402,0,0.0
7403,1283,3.469232
7404,1304,3.526016
7405,1316,3.558464
7406,1327,3.588208
7407,1339,3.620656
7408,1351,3.653104
7409,1354,3.6612159999999996
7410,1362,3.682848
7411,1371,3.707184
7412,1383,3.739632
7413,1387,3.7504479999999996
7414,1413,3.8207519999999997
7415,729,1.9712159999999999
7416,729,1.9712159999999999
7417,729,1.9712159999999999
7418,741,2.0036639999999997
7419,742,2.0063679999999997
7420,750,2.028
7421,748,2.022592
7422,752,2.0334079999999997
7423,759,2.052336
7424,758,2.049632
7425,764,2.0658559999999997
7426,765,2.0685599999999997
7427,772,2.087488
7428,784,2.119936
7429,796,2.1523839999999996
7430,774,2.0928959999999996
7431,796,2.1523839999999996
7432,801,2.165904
7433,801,2.165904
7434,802,2.168608
7435,797,2.1550879999999997
7436,810,2.1902399999999997
7437,810,2.1902399999999997
7438,820,2.2172799999999997
7439,832,2.2497279999999997
7440,838,2.265952
7441,841,2.2740639999999996
7442,850,2.2984
7443,846,2.287584
7444,859,2.322736
7445,870,2.35248
7446,864,2.3362559999999997
7447,878,2.374112
7448,877,2.3714079999999997
7449,886,2.3957439999999997
7450,899,2.4308959999999997
7451,905,2.44712
7452,899,2.4308959999999997
7453,914,2.471456
7454,922,2.4930879999999997
7455,918,2.482272
7456,936,2.530944
7457,939,2.539056
7458,943,2.5498719999999997
7459,951,2.571504
7460,967,2.6147679999999998
7461,964,2.6066559999999996
7462,965,2.6093599999999997
7463,975,2.6363999999999996
7464,985,2.66344
7465,986,2.6661439999999996
7466,992,2.682368
7467,1014,2.741856
7468,1023,2.7661919999999998
7469,1016,2.747264
7470,1036,2.801344
7471,1042,2.8175679999999996
7472,1053,2.8473119999999996
7473,1054,2.8500159999999997
7474,1055,2.8527199999999997
7475,1069,2.890576
7476,1074,2.904096
7477,1071,2.895984
7478,1085,2.93384
7479,1100,2.9743999999999997
7480,1104,2.985216
7481,1115,3.01496
7482,1112,3.0068479999999997
7483,1132,3.0609279999999996
7484,1116,3.017664
7485,1135,3.0690399999999998
7486,1144,3.0933759999999997
7487,1147,3.101488
7488,1154,3.1204159999999996
7489,1163,3.144752
7490,1155,3.1231199999999997
7491,1165,3.1501599999999996
7492,1168,3.1582719999999997
7493,1186,3.2069439999999996
7494,1182,3.196128
7495,1187,3.2096479999999996
7496,1189,3.2150559999999997
7497,1193,3.225872
7498,1201,3.2475039999999997
7499,1201,3.2475039999999997
7500,1209,3.2691359999999996
7501,1212,3.2772479999999997
7502,1212,3.2772479999999997
7503,1221,3.3015839999999996
7504,1235,3.3394399999999997
7505,1235,3.3394399999999997
7506,1229,3.323216
7507,1237,3.344848
7508,1244,3.3637759999999997
7509,1249,3.377296
7510,0,0.0
7511,0,0.0
7512,1250,3.38
7513,1278,3.4557119999999997
7514,1273,3.442192
7515,1301,3.5179039999999997
7516,1287,3.4800479999999996
7517,527,1.4250079999999998
7518,1301,3.5179039999999997
7519,1340,3.62336
7520,1355,3.6639199999999996
7521,1356,3.6666239999999997
7522,1362,3.682848
7523,1376,3.7207039999999996
7524,1404,3.796416
7525,1419,3.836976
7526,1502,4.061408
7527,1419,3.836976
7528,1363,3.685552
7529,1336,3.6125439999999998
7530,1368,3.6990719999999997
7531,1367,3.6963679999999997
7532,1363,3.685552
7533,1361,3.680144
7534,1338,3.617952
7535,1393,3.766672
7536,1533,4.145232
7537,1553,4.199312
7538,903,2.441712
7539,905,2.44712
7540,900,2.4335999999999998
7541,911,2.4633439999999998
7542,920,2.4876799999999997
7543,941,2.5444639999999996
7544,941,2.5444639999999996
7545,930,2.5147199999999996
7546,950,2.5688
7547,965,2.6093599999999997
7548,963,2.6039519999999996
7549,969,2.620176
7550,990,2.67696
7551,985,2.66344
7552,991,2.679664
7553,1002,2.709408
7554,1005,2.71752
7555,1010,2.7310399999999997
7556,1019,2.7553759999999996
7557,1025,2.7716
7558,1031,2.7878239999999996
7559,1036,2.801344
7560,1037,2.804048
7561,1043,2.8202719999999997
7562,1055,2.8527199999999997
7563,1052,2.8446079999999996
7564,1075,2.9067999999999996
7565,1072,2.898688
7566,1078,2.9149119999999997
7567,1079,2.9176159999999998
7568,1092,2.952768
7569,1096,2.963584
7570,1107,2.993328
7571,1114,3.012256
7572,1171,3.166384
7573,1130,3.0555199999999996
7574,1127,3.047408
7575,1148,3.104192
7576,1146,3.0987839999999998
7577,1155,3.1231199999999997
7578,1157,3.1285279999999998
7579,1158,3.131232
7580,1176,3.1799039999999996
7581,1167,3.1555679999999997
7582,1172,3.169088
7583,1173,3.171792
7584,1197,3.2366879999999996
7585,1196,3.233984
7586,1206,3.261024
7587,1210,3.2718399999999996
7588,1224,3.3096959999999997
7589,1233,3.3340319999999997
7590,1227,3.317808
7591,1248,3.374592
7592,1252,3.385408
7593,1258,3.4016319999999998
7594,1274,3.444896
7595,1286,3.4773439999999995
7596,1277,3.4530079999999996
7597,1286,3.4773439999999995
7598,1299,3.5124959999999996
7599,1303,3.5233119999999998
7600,1310,3.5422399999999996
7601,1312,3.5476479999999997
7602,1323,3.5773919999999997
7603,1335,3.6098399999999997
7604,1339,3.620656
7605,1349,3.647696
7606,1361,3.680144
7607,1355,3.6639199999999996
7608,1372,3.709888
7609,1378,3.7261119999999996
7610,1398,3.7801919999999996
7611,1422,3.8450879999999996
7612,1452,3.926208
7613,1446,3.9099839999999997
7614,1463,3.955952
7615,1488,4.023552
7616,1509,4.080336
7617,1501,4.058704
7618,1508,4.0776319999999995
7619,1521,4.1127839999999996
7620,1529,4.134416
7621,1553,4.199312
7622,1563,4.226351999999999
7623,1557,4.210128
7624,1621,4.383184
7625,1623,4.388592
7626,1623,4.388592
7627,1661,4.491344
7628,1655,4.4751199999999995
7629,1677,4.5346079999999995
7630,1660,4.488639999999999
7631,1682,4.548127999999999
7632,1680,4.54272
7633,1674,4.526496
7634,1708,4.618431999999999
7635,844,2.2821759999999998
7636,854,2.3092159999999997
7637,850,2.2984
7638,851,2.301104
7639,1713,4.631952
7640,1704,4.607615999999999
7641,883,2.387632
7642,873,2.360592
7643,891,2.409264
7644,894,2.417376
7645,904,2.444416
7646,913,2.468752
7647,913,2.468752
7648,921,2.4903839999999997
7649,915,2.47416
7650,925,2.5012
7651,926,2.503904
7652,942,2.5471679999999997
7653,942,2.5471679999999997
7654,960,2.59584
7655,949,2.566096
